S_su;S_aa;S_fa;S_va;S_bu;S_pro;S_ac;S_h2;S_ch4;S_IC;S_IN;S_I;X_xc;X_ch;X_pr;X_li;X_su;X_aa;X_fa;X_c4;X_pro;X_ac;X_h2;X_I;S_cation;S_anion;pH;S_va_ion;S_bu_ion;S_pro_ion;S_ac_ion;S_hco3_ion;S_co2;S_nh3;S_nh4_ion;S_gas_h2;S_gas_ch4;S_gas_co2;q_ch4;V_ch4_cumul
0.030020395505072333;0.0009888582811204895;0.010331766389733342;0.002904990860352856;0.005449792118060772;0.01689927747383431;0.03548693787286676;1.6613749410212668e-07;0.0454793487627725;0.09702886492723435;0.09167590884068816;0.4237998859765808;0.05393186958871894;1.2336250971554954;0.36782217132903705;0.2204420232072984;0.3768764613928261;0.8987609926225871;0.3307701655273347;0.3313750806344699;0.10621577913682943;0.6863909646455661;0.29051882762385084;18.015915712785052;0.0026978849073003497;0.005708868099881018;7.211411369200703;0.002892114175555034;0.005427752267360847;0.016820855690199178;0.035361876287082844;0.0862873358754894;0.010741529051744955;0.0016267696222128836;0.09004913921847528;7.782076055062634e-06;1.4007045390938864;0.015408210324606621;0.0;0.013022830839207258
0.029806148217196796;0.0009852567035935945;0.01026621471779571;0.0028924590123618325;0.005423423470693849;0.016778522766121455;0.03521156754396134;1.652075226494269e-07;0.045448723836038346;0.09705954486299591;0.09168044427993119;0.4238839887664665;0.05372027986719553;1.2273844375590208;0.3664606228278934;0.220235292608895;0.37746249079772487;0.8986964259198332;0.330731357437025;0.33139650552599154;0.10627273846019604;0.6865320874971776;0.2906054888162283;18.016083918364814;0.0026978849073003497;0.005708868099881018;7.210740393229838;0.002879618140636577;0.0054014564839283295;0.01670054152188645;0.035087285217599365;0.08629984760680622;0.010759697256189693;0.0016243830921725021;0.09005606118775869;7.767767139364145e-06;1.4038604860738815;0.01543876187553605;6.835134973272084;0.013385907446235577
0.029593949894226316;0.000981668684012134;0.010203273013092703;0.002879991304809769;0.005397207142648206;0.01665902043179019;0.03493983097560236;1.6428589579296054e-07;0.04540689758526235;0.09708603690475659;0.09168498169846608;0.42396776364421834;0.05351213283583419;1.2211755427856408;0.3651040811867687;0.22002800954132642;0.37804494936791105;0.8986314186150235;0.330692376269625;0.3314175173504218;0.10632926447948322;0.686671644030279;0.2906913705619894;18.016251468120313;0.0026978849073003497;0.005708868099881018;7.210212397961389;0.0028671902982392752;0.0053753198565935035;0.016581500846717282;0.034816358275664934;0.08631176313601803;0.01077427376873856;0.0016225246665034566;0.09006245703196263;7.726276337908233e-06;1.4024293315805256;0.015456458190118679;3.51506127857065;0.01357262453777958
0.029383773345253182;0.0009780941752671165;0.010142821416898753;0.0028675872884519333;0.005371141916724152;0.0165407506141052;0.03467242427624764;1.6337239028587153e-07;0.0453535390900801;0.09710841482492638;0.09168952115168208;0.4240512159460391;0.05330737359745707;1.2149982584682515;0.3637525362372923;0.219820191146272;0.37862385706260315;0.8985659724707974;0.33065322918737927;0.3314381182076195;0.10638536008415576;0.686809610671027;0.29077647917761007;18.01641837272396;0.0026978849073003497;0.005708868099881018;7.209823989227784;0.0028548300617836876;0.005349340923099218;0.01646371282811645;0.03454978731269913;0.08632308612667336;0.010785328698253022;0.0016211801283176474;0.09006834102336443;7.638115290219307e-06;1.3926563922838224;0.015418688847847984;0.0;0.01357262453777958
0.029175591877078612;0.0009745331416948592;0.010084745491957134;0.002855246518259263;0.005345226588225967;0.016423693830135123;0.03440991594013641;1.624672184272798e-07;0.04526209010020789;0.09713629230254772;0.09169406266327011;0.42413435092302415;0.053105948110004075;1.2088524308718844;0.36240597768351474;0.2196118542746812;0.37919923370704717;0.8985000892451014;0.33061392302780396;0.3314583101854273;0.10644102813509054;0.6869459700022968;0.29086082080590653;18.016584642677934;0.0026978849073003497;0.005708868099881018;7.20924290046575;0.002842527261392468;0.005323501852153371;0.016347099292290276;0.03428804509456122;0.08633502895588527;0.010801263346662454;0.0016191309006058005;0.09007493176266432;7.644425157293968e-06;1.399541925366652;0.015501526441376326;3.47057398473681;0.013756978501782688
0.028969379388352225;0.000970985563889993;0.010028936033397103;0.0028429685718268905;0.005319460015741886;0.016307831185864072;0.03415101504352208;1.6156986193638186e-07;0.04516333686151797;0.09716222945043043;0.09169860572837767;0.4242171737424937;0.052907803183622974;1.2027379068930597;0.3610643951050906;0.21940301549136865;0.37977109898345884;0.8984337706907625;0.3305744643150648;0.3314780953547409;0.10649627145468932;0.6870807973383791;0.2909444017907285;18.016750288316874;0.0026978849073003497;0.005708868099881018;7.208726776872406;0.0028302890169050066;0.0052978143991015735;0.016231686976429075;0.03402991783735487;0.08634666460068276;0.010815564849747675;0.0016173218838843207;0.09008128384449335;7.611145931092143e-06;1.398576553102003;0.015513292819929934;1.1180944665351813;0.013816370737171478
0.028765110143587052;0.0009674514004853656;0.009975288754109388;0.0028307530216527678;0.005293841033503234;0.0161931439891851;0.03389596055364411;1.6068011652205693e-07;0.04510675032810978;0.09718464106732279;0.09170315028524205;0.42429968948931857;0.052712886468546265;1.1966545340591879;0.3597277779604526;0.21919369107958647;0.38033947245397176;0.8983670185585056;0.3305348592788838;0.3314974757790629;0.10655109284538726;0.6872140912913394;0.29102722804748976;18.01691531981053;0.0026978849073003497;0.005708868099881018;7.208329847480228;0.0028181164551192316;0.005272280047229203;0.016117466462876512;0.033775658241559973;0.08635779164534393;0.010826849421978854;0.001615950503550973;0.09008719978169108;7.519561779848215e-06;1.3866490332403976;0.015439638794103793;0.0;0.013816370737171478
0.02856275884822802;0.0009639306139567146;0.009923704102484701;0.002818599443912937;0.005268368488538453;0.016079613913565126;0.0336452314745117;1.5979826872409411e-07;0.045025022400060184;0.0972076288595838;0.09170769634498166;0.4243819031672142;0.05252114643289203;1.1906021605278558;0.35839611558989254;0.21898389704548615;0.38090437355348383;0.8982998345948506;0.33049511386550223;0.33151645351053316;0.10660549508207373;0.6873458382696617;0.2911093053330252;18.01707974716632;0.0026978849073003497;0.005708868099881018;7.207910460108921;0.002806005029339158;0.0052468906017378745;0.016004394699166872;0.03352570408151692;0.08636892234273749;0.010838706516846305;0.001614498264969605;0.09009319808001205;7.53267643257031e-06;1.3945992132452714;0.015574887792889174;0.7224789476974793;0.013854748209745926
0.028362300704454127;0.0009604231757419476;0.009874087102757213;0.0028065074361706206;0.005243041292327278;0.015967223230883513;0.033398488565642655;1.5892377171010472e-07;0.04506049426949043;0.09723675640520721;0.0917122436868684;0.42446381970000935;0.05233253235298568;1.1845806350860655;0.35706939721858155;0.21877364912249742;0.3814658215844307;0.898232220541665;0.33045523374728486;0.3315350305852493;0.10665948090188118;0.68747606538389;0.2911906396699823;18.017243580231916;0.0026978849073003497;0.005708868099881018;7.207277720636036;0.0027939488505596267;0.005221635621542147;0.015892421378815424;0.03327966536946052;0.08638075943305973;0.01085599697214748;0.001612269018030542;0.09009997466883785;7.499739179120626e-06;1.3942924430827128;0.015567314434605573;0.0;0.013854748209745926
0.028163711406400622;0.0009569290610501954;0.009826347076435935;0.0027944765915086933;0.005217858330073062;0.015855954384118756;0.03315443998206024;1.5805659894631351e-07;0.044954708329909505;0.09725967993968798;0.0917167918237497;0.4245454439329062;0.05214699430984909;1.178589807149513;0.355747611959571;0.21856296277567303;0.3820238357176126;0.8981641781365407;0.3304152243394575;0.33155320903044927;0.10671305302191537;0.6876048471808132;0.2912712366224117;18.017406828697705;0.0026978849073003497;0.005708868099881018;7.206856684492969;0.0027819597670826974;0.0051965348952292024;0.01578160208463331;0.0330363710457363;0.08639176838051842;0.010867911559169566;0.001610814043435808;0.09010597778031389;7.462899368103311e-06;1.393479180697391;0.015596603961230217;3.6923675523489954;0.014050883661064828
